provider,title,tags,rating,reviews
Arizona State University,Master of Computer Science,Machine Learning& Theoretical Computer Science& BlockChain& Finance& Software Engineering& Algorithms& Security Engineering& Software Testing& Databases& Data Visualization& Data Management& Data Analysis& Computer Architecture& Computer Networking& Computer Programming& Deep Learning& Network Security& Software Architecture& Computational Logic& Computational Thinking& Cryptography& General Statistics& Mathematics& NoSQL& Probability &amp; Statistics& SQL& Statistical Programming& Mobile Development& Data Mining& Data Structures& Distributed Computing Architecture& Mathematical Theory &amp; Analysis& Amazon Web Services& Calculus& Cloud Computing& Communication& Data Model& Database Administration& Database Application& Database Design& Dimensionality Reduction& Feature Engineering& Geovisualization& Hardware Design& Journalism& Microarchitecture& Operating Systems& Programming Principles& Security Strategy& Statistical Machine Learning& System Security& Advertising& Algebra& Application Development& Artificial Neural Networks& Bayesian Network& Computer Graphics& Computer Vision& Critical Thinking& Design and Product& Docker (Software)& Econometrics& Entrepreneurship& Human Computer Interaction& Leadership and Management& Marketing& Matlab& Operations Research& Other Programming Languages& Planning& Probability Distribution& Product Design& Python Programming& Research and Design& Scala Programming& Software Framework& Spreadsheet Software& Statistical Tests& Strategy and Operations& Supply Chain Systems& Supply Chain and Logistics& System Programming& Tableau Software& User Experience& Web Development& iOS Development,3,20
University of Colorado Boulder,Data Science Graduate Certificate,Probability &amp; Statistics& General Statistics& Regression& Machine Learning& Data Analysis& Machine Learning Algorithms& Data Management& Theoretical Computer Science& Probability Distribution& Statistical Analysis& Statistical Machine Learning& Mathematics& Statistical Tests& Business Analysis& Data Mining& Deep Learning& Python Programming& Statistical Programming& Artificial Neural Networks& Experiment& Applied Machine Learning& Data Warehousing& Correlation And Dependence& Econometrics& Reinforcement Learning& Calculus& Estimation& Exploratory Data Analysis& Basic Descriptive Statistics& Differential Equations& Feature Engineering& Natural Language Processing& Spreadsheet Software& Algorithms& Communication& Data Science& Data Structures& Dimensionality Reduction& Linear Algebra& Marketing& R Programming& SQL,3,20
University of Michigan,PostgreSQL for Everybody,Databases& SQL& Computer Programming& Data Management& Statistical Programming& Machine Learning& PostgreSQL& Cloud Computing& Database Application& Database Design& Theoretical Computer Science& NoSQL& Data Model& Cloud Applications& Javascript& Natural Language Processing& Python Programming& Software Architecture& Software Engineering& Web Development& Computational Logic& Data Structures& Mathematical Theory &amp; Analysis& Mathematics& Programming Principles,4.7,(797 reviews)
Johns Hopkins University,Mastering Software Development in R,Statistical Programming& R Programming& Data Analysis& Data Visualization& Exploratory Data Analysis& Basic Descriptive Statistics& Application Development& Software Engineering& Software Engineering Tools& Plot (Graphics)& Computational Thinking& Computer Programming& Statistical Analysis& Theoretical Computer Science& Communication& Journalism& Software Testing,4.3,(1.5k reviews)
Stanford University,Understanding Einstein: The Special Theory of Relativity,Leadership and Management& Problem Solving& Mathematics& Algebra,4.9,(2.8k reviews)
University of Minnesota,Analytics for Decision Making,Mathematics& Probability &amp; Statistics& Data Analysis& Data Management& Business Analysis& Decision Making& Entrepreneurship& Leadership and Management& Operations Research& Research and Design& Strategy and Operations& Mathematical Theory &amp; Analysis& Machine Learning& Probability Distribution& Regression& Statistical Analysis& Accounting& Big Data& Data Analysis Software& FinTech& Finance& Financial Analysis& Forecasting& General Statistics& Markov Model& Microsoft Excel& Spreadsheet Software& Operations Management,4.7,(120 reviews)
University of Toronto,Plant Bioinformatic Methods,Bioinformatics& Probability &amp; Statistics& Data Visualization& R Programming& Statistical Programming& Agile Software Development& Algorithms& Data Management& Data Structures& Databases& General Statistics& Research and Design& Software Engineering& Statistical Visualization& Theoretical Computer Science,4.7,(1.9k reviews)
University of Minnesota,Recommender Systems,Probability &amp; Statistics& Data Analysis& Basic Descriptive Statistics& Machine Learning& Applied Machine Learning& Change Management& Leadership and Management& Strategy and Operations& General Statistics& Natural Language Processing& Business Analysis& Spreadsheet Software& Linear Algebra& Machine Learning Algorithms& Statistical Analysis& Statistical Programming& Human Computer Interaction& User Experience& Correlation And Dependence& Java Programming& Mathematics& Microsoft Excel& Statistical Machine Learning& Algebra& Combinatorics& Computer Programming& Data Analysis Software& Digital Marketing& Entrepreneurship& Marketing& Mobile Development& Supply Chain and Logistics,4.3,(788 reviews)
University of Illinois at Urbana-Champaign,Assessment for Learning,,4.7,(245 reviews)
IBM Skills Network,Assessment for Data Analysis and Visualization Foundations,Data Analysis& Data Visualization& Microsoft Excel,4.3,(81 reviews)
Sapienza University of Rome,Macroeconomic Financial Accounts,Accounting& Business Analysis& Data Analysis& Financial Analysis,4.6,(9 reviews)
University of Illinois at Urbana-Champaign,Data Visualization,Data Science& Data Visualization& Data Analysis,4.5,(1.3k reviews)
University of Colorado System,Business Intelligence Concepts, Tools, and Applications,Business Analysis& Business Intelligence& Leadership and Management& Data Management& Data Visualization& Data Visualization Software& Decision Making& Entrepreneurship& Interactive Data Visualization& Plot (Graphics),4.5,(607 reviews)
Indian School of Business,Advanced Trading Algorithms,Accounting& Business Analysis& Data Analysis& Financial Analysis& Finance& Investment Management& Basic Descriptive Statistics& Probability &amp; Statistics& Financial Accounting& Algorithms& Entrepreneurship& Securities Trading& Theoretical Computer Science,4.6,(502 reviews)
EIT Digital ,Web of Data,Cloud Computing& Semantic Web& Data Management& Databases& SQL& Statistical Programming& Computer Programming& Software Architecture& Software Engineering& Theoretical Computer Science& Computer Networking& Computer Programming Tools& Network Model& Network Security& Programming Principles& Security Engineering,4.1,(81 reviews)
Pontificia Universidad Católica de Chile,Mejores Decisiones con Business Analytics,Business Analysis& Data Analysis,5.0,(21 reviews)
University of Toronto,Plant Bioinformatics Capstone,Bioinformatics& Probability &amp; Statistics,4.7,(23 reviews)
University of Michigan,Applied Machine Learning in Python,Applied Machine Learning& Data Analysis& Data Mining& Machine Learning& Machine Learning Algorithms& General Statistics& Statistical Machine Learning& Dimensionality Reduction& Feature Engineering& Python Programming& Regression& Estimation& Linear Algebra& Statistical Tests& Algorithms& Artificial Neural Networks& Computer Programming& Econometrics& Exploratory Data Analysis& Probability &amp; Statistics& Theoretical Computer Science,4.6,(8.2k reviews)
University of Michigan,Master of Applied Data Science,Machine Learning& Mathematics& Data Analysis& Data Mining& Databases& Probability &amp; Statistics& Network Analysis& Communication& Machine Learning Algorithms& PostgreSQL& Statistical Programming& Data Management& SQL& Deep Learning& Natural Language Processing& Research and Design& Storytelling& Computer Programming& Data Visualization& Graph Theory& Theoretical Computer Science& Algebra& Algorithms& Applied Machine Learning& Artificial Neural Networks& Business Communication& Computer Networking& Computer Programming Tools& Database Design& Experiment& Javascript& Network Model& Operating Systems& Probability Distribution& Python Programming& Scientific Visualization& Security Engineering& Software Architecture& Software Engineering& Software Security& System Security& Visual Design& Web Development& Advertising& Apache& Big Data& Business Psychology& Computational Logic& Data Structures& Econometrics& Extract& Transform& Load& Finance& Human Computer Interaction& Marketing& Mathematical Theory &amp; Analysis& Mergers &amp; Acquisitions& Other Programming Languages& Programming Principles& Regression& Systems Design& Training& User Experience,3,20
Pontificia Universidad Católica de Chile,Magíster en Analítica para los Negocios,Business Analysis& Data Analysis& Exploratory Data Analysis& Probability &amp; Statistics& Computer Programming& Data Management& Data Mining& Databases& Python Programming& R Programming& SQL& Statistical Programming,3,20
University of Pennsylvania,AI Fundamentals for Non-Data Scientists,Data Management& Machine Learning& Artificial Neural Networks& Deep Learning& Machine Learning Algorithms& Applied Machine Learning& Big Data& Computational Thinking& Computer Programming& Data Analysis& Data Mining& Data Warehousing& Feature Engineering& Natural Language Processing& Reinforcement Learning& Theoretical Computer Science,4.6,(67 reviews)
IIT Guwahati,Post Graduate Certificate in UX Design and HCI,Business Psychology& Human Computer Interaction& Research and Design& User Experience Design& User Research& Design and Product& Computer Graphics& Interactive Design& User Experience& Data Analysis& Data Management& Data Mining& Data Structures& Machine Learning& Machine Learning Algorithms& Theoretical Computer Science,3,20
The State University of New York,Practical Time Series Analysis,General Statistics& Probability &amp; Statistics& Forecasting& Statistical Programming& Computer Programming& R Programming& Data Analysis& Algorithms& Correlation And Dependence& Data Visualization& Machine Learning& Mathematics& Plot (Graphics)& Programming Principles& Statistical Analysis& Statistical Machine Learning& Statistical Tests& Theoretical Computer Science& Basic Descriptive Statistics& Bayesian Statistics& Data Analysis Software& Data Mining& Estimation& Experiment& Exploratory Data Analysis& Probability Distribution& Regression,4.6,(1.6k reviews)
